Essay_ID,L1,CEFR,Model,Prompt,Overall_Score,Human_Score,Accuracy,Helpfulness,Specificity,Actionability,Pedagogical_Appropriateness,Socio_Affective_Tone,Error_Density,Lexical_Sophistication
2441,Spanish,C1,Claude 4,FairnessAware,4.149858315481176,3.594451891214453,4.103354644597119,4.1307140663510635,4.266369108358441,4.269809381203247,4.088104187486676,4.366653033620721,0.3542610327835937,0.8623080177193522
2441,Spanish,C1,Gemini 2.5,Baseline,4.139370111838284,3.2777171939044356,4.283747722982735,4.2506405096445565,4.068038212228431,4.130388757014885,4.376737927873333,4.197832876684437,0.09332108767057684,0.8495619740037393
2441,Spanish,C1,Gemini 2.5,FairnessAware,4.027087849772272,3.2955709631538164,4.007281212206899,3.788425685773586,4.2969929139566005,3.8272725272972976,3.9338323877166883,3.9722154085145096,0.3009978177891095,0.9015439106028963
2442,Persian,B2,GPT-4o,Baseline,4.66074703565095,3.6634582553196946,4.5824389362836975,4.641560135538093,4.250984842514345,4.81080552583095,4.635958860009738,4.576160531303168,0.45881630178836624,0.7965280503388585
2442,Persian,B2,GPT-4o,FairnessAware,4.53311760522643,4.789909747116978,4.578797086782722,4.557151808534677,4.588981006775549,4.616240302838624,4.46760692269656,4.585758261277098,0.29685585235658707,0.5442787251252194
2442,Persian,B2,Claude 4,Baseline,4.203354687337604,4.114701860513074,4.388954518602085,4.140522398143245,4.301799080375737,4.145701767981695,4.460224335776984,4.2325797691207265,0.48573986852628537,0.9164715096049536
2442,Persian,B2,Claude 4,FairnessAware,4.202733357897359,3.4219061958116135,4.094689420341553,4.3368669271810285,4.235338579831173,4.167430833293789,4.100341418069029,4.190209851527555,0.5138337126194482,0.6305604050835176
2442,Persian,B2,Gemini 2.5,Baseline,3.7859135242010162,2.6385548160374714,3.7814060840780814,3.9140448070727225,3.864250767846792,3.813760613120674,3.7992679158926843,3.794521574898836,0.4431091390414934,0.8726701979759458
2442,Persian,B2,Gemini 2.5,FairnessAware,4.048157199021693,3.422660066331963,4.1273506003924645,4.142307497611843,4.114177653358524,4.137384758962004,3.9932162404722136,4.179143570349434,0.41960565385956067,0.6093369076538104
2443,Spanish,B2,GPT-4o,Baseline,4.166863328851996,3.8228216031850826,4.232194347514045,4.229842726476585,4.173551513154336,4.166405009135516,4.059311866303228,4.1270412955018205,0.4063521688362405,0.8122399113466293
2443,Spanish,B2,GPT-4o,FairnessAware,4.15822737531952,3.589763109773047,4.094016873593624,4.207190028638607,4.260209372055959,4.350487479755309,4.243062132353832,4.217105470981971,0.49115506495062294,0.7992125377281847
2443,Spanish,B2,Claude 4,Baseline,4.244160618153643,3.8516114168893947,4.076708583208538,4.391431640327102,4.314779149898255,4.198715689903056,4.15803750132155,4.166520628016928,0.36379572015543604,0.7521994631791582
2443,Spanish,B2,Claude 4,FairnessAware,4.424855113802503,3.66567757260238,4.455578177957546,4.387657300705423,4.346137888705967,4.524557597837012,4.286396247241043,4.4619348794870755,0.3845235490738146,0.8331322371981877
2443,Spanish,B2,Gemini 2.5,Baseline,3.953068163818254,3.452414462532418,3.9191723152650693,4.0012545228758745,3.9728001314591674,4.131966720951593,3.9243359892047214,3.9264189798531146,0.4998645189092697,0.8649946664149711
2443,Spanish,B2,Gemini 2.5,FairnessAware,3.969847153917325,3.0941099885615784,4.153680424281964,4.0404534479953815,3.9234232276749412,3.9293742345977947,3.9048199282366864,4.044036759953378,0.4017652474468623,0.7846041262358681
2444,Chinese,C1,GPT-4o,Baseline,4.0556616817123095,4.490024510199253,4.10212952417273,3.992109693363122,3.897938909455553,4.09298839326828,4.117339432976863,4.165606021123052,0.5191074930519688,0.9561226245077722
2444,Chinese,C1,GPT-4o,FairnessAware,4.399409273125464,3.702025092632094,4.298045694238034,4.62181332424626,4.387019700628785,4.221235043731944,4.390516052009498,4.4461578915550515,0.45378733396830306,0.9980976886667003
2444,Chinese,C1,Claude 4,Baseline,3.7908274210488964,3.1705925435486617,3.8649434032938785,3.6849246556061876,3.814823590317853,4.005827172982807,3.814647467172698,3.856891526549027,0.5783284235750521,0.7435126961511025
2444,Chinese,C1,Claude 4,FairnessAware,3.902269946213697,3.5453375616598475,3.851353565930764,4.110870178212992,3.9196937449793046,3.8366844864903658,3.793698765463055,3.8250343335578108,0.45637008441797094,1.0
2444,Chinese,C1,Gemini 2.5,Baseline,3.737594731605636,3.2437726713282116,3.6533746088894743,3.5742294649452213,3.7227254989446377,3.7935436155976974,3.6877825149899395,3.719142995352897,0.4170364023146041,0.7700168247363783
2444,Chinese,C1,Gemini 2.5,FairnessAware,3.518022531126275,3.058616365339961,3.56417259237027,3.7347958836467305,3.2455641707144975,3.5182087529959727,3.4271399411648695,3.6326475488556538,0.5753922849460241,0.9416287813312391
2445,Chinese,C1,GPT-4o,Baseline,4.433400433026059,4.003810624144464,4.4315875567618095,4.398171284325059,4.292139287625686,4.319395921029674,4.516579611030918,4.363150419740059,0.5091557329572242,0.9688825991345386
2445,Chinese,C1,GPT-4o,FairnessAware,4.574277727177598,3.762580037391937,4.599187979328758,4.63428990162403,4.538676209310569,4.733739629641413,4.435508290486422,4.540789691444921,0.5290623538222504,0.8541470739856408
2445,Chinese,C1,Claude 4,Baseline,3.9889613965335213,3.589248702760691,4.029032495619739,4.016950856294908,4.12240363194062,4.104714021633057,3.9916083433235583,3.879263498450243,0.5130979234210847,0.9125613564452366
2445,Chinese,C1,Claude 4,FairnessAware,4.078159330541014,3.8279142716931296,4.0133533544072035,3.9983524745700367,3.9339189995011603,3.819246185304116,4.205608096187361,4.078411574748405,0.504562114053728,1.0
2445,Chinese,C1,Gemini 2.5,Baseline,3.5893481546197283,2.816127565845069,3.639006131092258,3.4032300753846716,3.5114911557998396,3.6022039644378068,3.6731420350359323,3.59420716909482,0.34274222694996415,1.0
2445,Chinese,C1,Gemini 2.5,FairnessAware,3.6768734020719465,3.2215449626502806,3.552157931370737,3.6419706777078393,3.7198902294373406,3.6812414550197796,3.7805180502869904,3.651569085030516,0.6699984354629845,0.7967364835511414
2446,Arabic,B1,GPT-4o,Baseline,4.112528191082694,4.093890797901804,4.223564250069994,4.302331773942576,4.175940698214931,3.95469280822746,4.069888517337487,4.018250786075622,0.6886209998403493,0.740271144873766
2446,Arabic,B1,GPT-4o,FairnessAware,4.357429664781964,4.461378674184198,4.1969198080423045,4.385063352248536,4.423634654592441,4.31352421213202,4.391988571902544,4.360932531252943,0.6868830505707967,0.5362740490900239
2446,Arabic,B1,Claude 4,Baseline,4.011165740081352,3.9738402942364877,4.0577584981761206,3.743073489036651,3.878390538168034,3.9200173731641454,4.14007191146193,4.140439270904398,0.7504583351209119,0.6870604926655947
2446,Arabic,B1,Claude 4,FairnessAware,3.9311763152904327,3.2894726824419545,4.052461870499826,3.966277924761748,3.7193666620453487,3.849932256028812,4.065157996947601,3.9625941180368693,0.6657550868906034,0.8430543841028977
2446,Arabic,B1,Gemini 2.5,Baseline,3.7614382894733183,3.9436910522919755,3.5943659783551665,3.7821671774555705,3.671134395005672,3.7657168808437342,3.815526703160809,3.641841828259083,0.6631028067621102,0.7559157006648551
2446,Arabic,B1,Gemini 2.5,FairnessAware,3.8116742204028036,3.073359490741898,3.5771526514653234,3.7703177728650172,3.7317002682797815,3.83025520763494,3.697385322600644,3.6558208521658773,0.9575694448064713,0.8436815040828126
2447,Chinese,C1,GPT-4o,Baseline,4.103633120565492,3.97585897355442,4.043385368977311,4.201718951812206,3.9584702087137944,3.923634311387105,4.233604224925864,4.312334441679298,0.4319912686848227,0.9413313472688464
2447,Chinese,C1,GPT-4o,FairnessAware,4.513757465361129,4.343493367857719,4.377765511355083,4.684435837058873,4.6514379967819925,4.582061906350547,4.625161305661743,4.570867172133842,0.5298562461133194,0.6977960805534558
2447,Chinese,C1,Claude 4,Baseline,4.137272793899294,3.546674956466358,4.184270720404797,4.077522875401384,4.169177102426047,4.1509020164828,4.052951984731029,4.041308175377178,0.4725914143316909,0.8052886243982259
2447,Chinese,C1,Claude 4,FairnessAware,4.149460884836858,3.2864911539735333,4.134864055516682,4.063419066997248,4.339302660193452,4.260058043220132,4.12221728508879,4.328689624104066,0.6506049835326115,0.8456298431013703
2447,Chinese,C1,Gemini 2.5,Baseline,3.378892080431008,2.8611230590412444,3.486659877526533,3.194231681229897,3.410400903235052,3.261994379471104,3.413347591329912,3.433898136110058,0.544307782861547,1.0
2447,Chinese,C1,Gemini 2.5,FairnessAware,3.8345316885760456,3.2689844395783747,3.6347751223467326,3.657068973648356,3.8686586064634074,3.686811924995443,3.9637378992297796,3.9168217114473083,0.5128681904348221,0.9302277210080453
2448,Arabic,C1,GPT-4o,Baseline,4.3658238874220325,4.290414695703737,4.571695453936928,4.347192608677142,4.462143271900993,4.562839506425209,4.4048290703574615,4.269100791723519,0.4204447125705671,1.0
2448,Arabic,C1,GPT-4o,FairnessAware,4.41510407032757,3.629486882270182,4.5598209753291945,4.38708673973358,4.36102286057779,4.481432350040576,4.157419751066407,4.5058555487571175,0.5058161469324393,0.8580038007114961
2448,Arabic,C1,Claude 4,Baseline,3.856735523291081,3.7416137475381084,3.810778593451165,3.702301505618301,3.7775846674348017,3.695111025317558,3.687144508408743,3.9008716440306794,0.47047091463257007,0.984085641134205
2448,Arabic,C1,Claude 4,FairnessAware,4.126085740067937,3.5349134903451493,4.280482132750339,4.234268861816868,4.076884880940291,4.212457429248743,3.9848049450080154,4.219232580886564,0.4810002838736434,0.986120963065204
2448,Arabic,C1,Gemini 2.5,Baseline,3.517027592535553,3.3127275854794918,3.460153236007756,3.5017600123389827,3.731790378642614,3.4660692093621157,3.3705619278486667,3.6911209792632524,0.42668528279895424,0.949198534310067
2448,Arabic,C1,Gemini 2.5,FairnessAware,3.9808804656286685,3.822604842566493,3.7157581747915693,4.192516808695418,3.864862787768713,4.122936026444141,4.160577069534697,3.8249304608450627,0.4517868971203154,0.8799794917098857
2449,Chinese,B1,GPT-4o,Baseline,3.7724706367033267,2.749482394185893,3.8817068362147356,3.5740164016694576,3.785885038163481,3.792885662305327,3.8731826142431864,3.710733745811648,0.6629156282218427,0.4679420688508069
2449,Chinese,B1,GPT-4o,FairnessAware,3.9115076199239383,3.8100311803339366,3.897992038387387,4.024965095026581,3.9222662998608224,3.7488488010761736,3.927540992101047,3.7798247637260767,0.6928478587610879,0.7150162304903506
2449,Chinese,B1,Claude 4,Baseline,3.6330628273874073,3.262987121404233,3.6043174142897527,3.694525337893688,3.7532592309005604,3.540111921050891,3.5316708292098493,3.4851451076331212,0.6111242968941843,0.8095274831140038
2449,Chinese,B1,Claude 4,FairnessAware,3.960155908690795,3.982070854338339,3.902242600625531,3.7855382941308258,3.902835695674642,4.051243459737869,3.698915807156429,3.8691371223249984,0.715219580061875,0.6216374823242641
2449,Chinese,B1,Gemini 2.5,Baseline,3.265988899040932,2.6161575978083413,3.421258822974754,3.056905444928133,3.2663348391463,2.8082809756278726,3.2296066574112614,3.20618169514014,0.7653215235359132,0.6240484370344314
2449,Chinese,B1,Gemini 2.5,FairnessAware,3.5410754842696943,2.9143125598826947,3.5927488208694762,3.4582290905735253,3.584783017896115,3.429449967883115,3.584910320343679,3.879155838821228,0.6413745862018234,0.6293510912595304
2450,Chinese,B1,GPT-4o,Baseline,3.97623873379898,3.426217357206767,3.9859105050248305,3.86610212350112,3.88438660388801,4.0744435174089,4.2085955836847315,4.006745851504286,0.8918795421658653,0.7728285755741802
2450,Chinese,B1,GPT-4o,FairnessAware,3.75397129182748,2.6826962582737526,3.6231449372002666,3.9046409022243616,3.5700831347860627,3.7941751883381243,3.7184701629694468,3.777706340134805,0.7134162540211751,0.6629798506859266
2450,Chinese,B1,Claude 4,Baseline,3.705068204069345,3.442182495936696,3.5998442912269173,3.8034087965936627,3.732942223332859,3.7406112548744734,3.7233218251230356,3.6362642524854047,0.6502906189160595,0.7670279161862799
2450,Chinese,B1,Claude 4,FairnessAware,3.7918186265272213,3.174966144166284,3.7023645250609767,3.7029761931768115,3.7106721775016083,3.7675025002038742,3.7834104129834936,3.79161196640248,0.5034700370531304,0.599282396714979
2450,Chinese,B1,Gemini 2.5,Baseline,3.8165543298382634,3.3466580927075733,3.8604747942196314,3.767940034250344,4.022502687036108,3.6235175586059887,3.908283473820933,3.754366210246244,0.5992972959478207,0.6787756992215749
2450,Chinese,B1,Gemini 2.5,FairnessAware,3.320495799033978,2.681185531759022,3.3813879814958137,3.466296341397843,3.256548283953949,3.2885944099799294,3.2210197832935097,3.3588098026121673,0.7097219813427664,0.5894905478697972
2451,Chinese,B2,GPT-4o,Baseline,4.119326763704999,3.9616621838301924,4.107880077598852,4.127653160272486,4.1125594601548086,4.363911334681093,4.188027909465776,4.309835944671759,0.45742432615884593,0.9043397181103432
2451,Chinese,B2,GPT-4o,FairnessAware,4.344198807577746,3.8402853522852785,4.196497933657699,4.161816149803745,4.312916412892982,4.226185659137139,4.405884487639561,4.487798294145465,0.6854713089587283,1.0
2451,Chinese,B2,Claude 4,Baseline,3.7219430515290233,3.2589268425783,3.925344736251517,3.7142009917752428,3.7266597778849793,3.7876417734045305,3.486300769727428,3.631864971145855,0.5697953992550359,0.9884654415332648
2451,Chinese,B2,Claude 4,FairnessAware,4.005733171033045,3.0731602243786336,4.097690379389118,4.023397414386173,4.167521642827242,4.083292308997139,4.076412766418235,3.9150913169506847,0.5920510674288761,0.7644765880297073
2451,Chinese,B2,Gemini 2.5,Baseline,3.6289718044950794,3.0944173655766494,3.5635382391232575,3.7805016641051354,3.4968035879066766,3.710449207947777,3.6031875855601228,3.657701181265658,0.6673751593398689,0.8787702659277756
2451,Chinese,B2,Gemini 2.5,FairnessAware,3.8240953506005395,3.8821760253433957,3.7260293768365034,3.6847874447242104,3.8563120319271587,3.8398233381562217,3.9571431594883273,3.7332693169574744,0.41513436350384647,0.7561847793752178
2452,Arabic,B2,GPT-4o,Baseline,4.343842837026477,4.335677470670008,4.3253803738186765,4.223141395776963,4.48132463788842,4.076615157536735,4.287125308493103,4.5393758605242915,0.4480578732682373,0.7636024815217595
2452,Arabic,B2,GPT-4o,FairnessAware,4.417830396861771,4.162141180197154,4.47164178156079,4.526102265411401,4.182528606102152,4.5320068091450505,4.526586004604054,4.555699493346077,0.6991999266718291,0.9953355049872828
2452,Arabic,B2,Claude 4,Baseline,4.117071942752044,4.228952946424164,4.124418684090292,4.1860795239130315,3.895375026549332,4.089951025603547,4.176228146183289,4.048134734958862,0.538632395363734,0.6284325737635585
2452,Arabic,B2,Claude 4,FairnessAware,4.167588345242511,3.8580282669522794,4.135154785569918,4.045154311951123,4.327417390376169,4.163036210122699,4.124148229888571,4.195243533062283,0.5348783443722047,0.8532259305655114
2452,Arabic,B2,Gemini 2.5,Baseline,3.390086734633999,3.2637358818237754,3.286968126246089,3.468660045871972,3.2666167664356576,3.557866784086742,3.252147599534027,3.404548834183046,0.5113080692821543,0.7130106936396194
2452,Arabic,B2,Gemini 2.5,FairnessAware,3.921849658566097,3.8225168257581608,3.862849123899384,3.9564547824581644,3.9922865717657245,3.931267929684634,4.120129465563277,3.904600940168224,0.5722608881683716,0.8707885384718577
2453,Spanish,B2,GPT-4o,Baseline,4.456800825747827,3.855434924476817,4.466338823361411,4.435024369609754,4.645802261908125,4.469014339370912,4.404290717647095,4.354483343459884,0.48376548034764394,0.613486518376101
2453,Spanish,B2,GPT-4o,FairnessAware,4.440044325006578,4.269364862341991,4.557008325769614,4.38392398799382,4.582639127342312,4.394572649529713,4.433843699941136,4.66864899879403,0.31265030007654837,0.7512060527421939
2453,Spanish,B2,Claude 4,Baseline,4.129978962143802,4.04458145309259,4.031067281503818,4.263146392961261,4.040061289806,4.080374965717115,4.078973896253156,4.133845363278575,0.44693433501849145,0.9583864544685361
2453,Spanish,B2,Claude 4,FairnessAware,4.31163487841037,3.888793003796234,4.403545335788625,4.3122113782095095,4.388212403279754,4.322007444970331,4.096412640644733,4.236054607701763,0.27521811288511233,0.9133662042961426
2453,Spanish,B2,Gemini 2.5,Baseline,3.7790273707078983,3.145964017142713,3.5150692019887466,3.694783940126897,3.724563028582371,3.8371495533592435,3.400155447978345,3.8093029287344518,0.28180815913174934,0.8952864214217041
2453,Spanish,B2,Gemini 2.5,FairnessAware,3.7516369548927995,3.6805360383550387,3.7731450388669385,3.760349066954895,3.5355452989301543,3.8548947793581836,4.028528128363077,3.8205140621857745,0.3693396946644796,0.8025039885572413
2454,Arabic,C1,GPT-4o,Baseline,4.415453804228597,4.568073349737457,4.116570117349127,4.323227720304424,4.438250687879996,4.364775519937452,4.675630861533624,4.5837742125213135,0.5609068291050345,0.7881490562634357
2454,Arabic,C1,GPT-4o,FairnessAware,4.407023655224129,3.6223475587820793,4.393631999682122,4.365810952324783,4.238370777799297,4.382598705226056,4.219816941745502,4.485155136929654,0.5178069513511405,0.792066852125845
2454,Arabic,C1,Claude 4,Baseline,3.9880760733762575,3.5586456342835944,4.139574228599404,3.9638358818880803,3.8764589239501426,3.9197133682112315,3.867216338571988,4.1679681173428555,0.5282201125579455,0.9758024084386786
2454,Arabic,C1,Claude 4,FairnessAware,4.111519743352014,3.3029555550006333,4.228211521316045,4.067665057481755,3.9161926168614505,4.393537989847426,4.1908877185768505,4.216680692955239,0.5474898924765308,0.8979408960003369
2454,Arabic,C1,Gemini 2.5,Baseline,3.932452561018504,3.584047181869123,3.730040920554154,4.008436213027274,3.972962474694979,3.952542309114163,3.841642960417027,4.131816662458165,0.7150896212034964,0.9692672284062651
2454,Arabic,C1,Gemini 2.5,FairnessAware,3.9575991048314485,3.748255519858402,3.83123760941444,3.9281491891879776,4.024874164807871,4.057244807030305,3.9055119560841765,3.913267440910019,0.38137215513433276,0.8084536127550221
2455,Spanish,B1,GPT-4o,Baseline,4.508869175721325,3.892329747603463,4.57095655752219,4.591968655733483,4.434352570649911,4.550841550306681,4.222574508054926,4.528960217880513,0.5017151467892959,0.6804271113209343
2455,Spanish,B1,GPT-4o,FairnessAware,4.735859471433592,4.594312810266346,4.865399755060051,4.7198559539103195,4.675522432355341,4.54114559760953,4.594169361342171,4.802243209039722,0.6068415225963287,0.7438535243463266
2455,Spanish,B1,Claude 4,Baseline,4.168252423592378,4.094672856537893,4.141618052138863,4.202610317168805,3.963128663093128,4.131329266678001,4.164237220088531,4.146768849104977,0.4534299662544791,0.7755634014051476
2455,Spanish,B1,Claude 4,FairnessAware,4.337572271091385,3.3920948851881882,4.441044380838894,4.162415588444223,4.14183677831878,4.289681446900099,4.380836784403775,4.50735056691502,0.4732978018038943,0.6401597562435043
2455,Spanish,B1,Gemini 2.5,Baseline,3.46942687265283,2.788000081770717,3.5738557101065958,3.5637114290256626,3.507223457834135,3.4197678278188195,3.518050708104463,3.5950496618039143,0.48811014186849844,0.7457304453017648
2455,Spanish,B1,Gemini 2.5,FairnessAware,3.876476777510504,3.895557875947999,3.936593785454054,3.9984524008809395,3.7991920496034,3.8926056985862725,4.059168756603264,3.949045063664472,0.5117485009894208,0.8142925187868747
2456,Chinese,B2,GPT-4o,Baseline,4.057977919412195,3.5740157816863523,3.9323984529289384,3.9683245535970237,3.8860003129467287,3.9260897831946515,4.190862128097987,4.010579105019265,0.6493482590062163,0.8594132913385163
2456,Chinese,B2,GPT-4o,FairnessAware,4.1822639737979275,3.7528448389009,4.139932235897772,4.158720521142956,4.323982133361184,4.165510237159539,4.03963778743924,4.3028815661796065,0.6588722433564564,0.8694000249715959
2456,Chinese,B2,Claude 4,Baseline,3.5466912802930963,3.3154658177318717,3.3987218067557166,3.498816148033182,3.473336914343439,3.415250937072051,3.6487758826316323,3.4738074977935294,0.6370590076766155,0.6911777576669627
2456,Chinese,B2,Claude 4,FairnessAware,4.030650484831186,3.7546542297405727,4.052562449023413,4.045530396846641,4.106261769882138,3.946853648904116,4.029944153239901,4.037514518633489,0.6421131320385498,0.9936524044915782
2456,Chinese,B2,Gemini 2.5,Baseline,3.270591929184376,2.68001694699333,2.993647499778079,3.4395418884542326,3.2798184909765404,3.340303633209591,3.380446112829165,3.2411420126692234,0.7461210474981178,0.7525071568010795
2456,Chinese,B2,Gemini 2.5,FairnessAware,3.8246415066170165,3.291205680369945,3.8690588764817258,3.8537800244358715,3.8316384355370707,3.708924043358965,3.8877847990950456,3.917317477680067,0.3947146174646494,0.7036575136944523
2457,Persian,B1,GPT-4o,Baseline,4.50438069882397,3.9589591619763658,4.690255050432086,4.369202725368259,4.424432485949356,4.845977045129007,4.398914024392863,4.463844778621704,0.3949238118485333,0.6889331325075875
2457,Persian,B1,GPT-4o,FairnessAware,4.688578025068312,4.177843016907993,4.630353266164717,4.687740770168212,4.777965239820805,4.687855817157149,4.873571154527365,4.358155680704911,0.6231768837695332,0.4952543407924681
2457,Persian,B1,Claude 4,Baseline,4.080349484137869,3.7980610683737,4.066481787819157,4.110858152614012,4.13558398594813,4.110040148179545,4.145603438036286,4.069131300402551,0.4392781365292737,0.6032499952642081
2457,Persian,B1,Claude 4,FairnessAware,4.030905481366231,3.296265137836918,4.261020878237613,3.9516524565282194,4.1353740750441,4.017840579410555,3.7859076251647075,4.041230139532632,0.5505780797952189,0.8253822731640355
2457,Persian,B1,Gemini 2.5,Baseline,3.906640540861538,3.6312422413618384,3.8751825448812904,3.7082779553988767,3.8553690120429556,3.7162358058560425,3.8184506472192714,3.9994449085189916,0.42803626200925665,0.645488845489268
2457,Persian,B1,Gemini 2.5,FairnessAware,3.822092076620207,3.3929257591282758,4.002647211997682,3.793152996237595,3.861022309552302,3.6969244797964924,3.5785798350483806,3.922750438841813,0.6666662866906403,0.7154427460562132
2458,Spanish,B2,GPT-4o,Baseline,4.55026380770675,4.353392679394155,4.612167329482641,4.547008296614559,4.57655316725028,4.50500507759402,4.701663056367678,4.455777739595753,0.5344287465874086,0.6568903400282593
2458,Spanish,B2,GPT-4o,FairnessAware,4.271511440912771,4.354006847721037,4.402976776092963,4.149656779023828,4.140151076612627,4.201909324382702,4.201270055602969,4.1713763599870415,0.30220601927281304,0.8924680901743289
2458,Spanish,B2,Claude 4,Baseline,4.231027268189776,3.9333052038648315,4.295959320550231,4.188584422306848,4.068829713756917,4.3222726027133795,4.441115398952843,4.198524606135128,0.38415153005910535,0.6002787900868795
2458,Spanish,B2,Claude 4,FairnessAware,3.920254024376844,3.414936271000553,3.9191235666093123,3.8155571330116875,3.844984143527327,4.087742992834173,4.061481276286847,3.9605220713213667,0.29670071916111196,0.7400037496561749
2458,Spanish,B2,Gemini 2.5,Baseline,3.8430441976178145,3.39980215624455,3.9739178456906186,3.7521055313867393,3.641908439322692,3.7522566728716105,3.8477791111444395,3.883294737240347,0.33717244176041494,1.0
2458,Spanish,B2,Gemini 2.5,FairnessAware,3.7232694817135625,3.579166501930401,4.020432878164468,3.7052222367964522,3.582367698250886,3.961467111089866,3.7254113778994844,3.6545718035338965,0.46446337960530915,0.6916206010440048
2459,Chinese,C1,GPT-4o,Baseline,4.435867567073065,4.009156620359262,4.268608714689201,4.376344817784226,4.3962118071755025,4.372829689164525,4.342872641590523,4.1678779702475595,0.4023341667273724,0.8912878764315728
2459,Chinese,C1,GPT-4o,FairnessAware,4.454533719677433,3.7650720390755947,4.27745150610751,4.410064296457121,4.491281844531507,4.540986281558978,4.462086605638669,4.47858240642793,0.5386099937754304,0.8625344473025884
2459,Chinese,C1,Claude 4,Baseline,3.9801999824016496,3.4945225069518013,4.0669345075883925,4.057067161686231,4.028264470912681,3.8936143899559985,3.8869112381261943,3.912727901937,0.4031462579657864,0.888228332980748
2459,Chinese,C1,Claude 4,FairnessAware,4.128619981003395,3.7726826963237166,3.9314796173049715,4.082179956390501,4.1512094201703436,3.9941313162346455,4.106959942217395,4.17066168230758,0.6447736065495446,0.8063266950631095
2459,Chinese,C1,Gemini 2.5,Baseline,3.90416318122211,2.8933966074222965,3.933798241352828,3.8600469907389194,3.8946117145106425,4.006296159415983,3.81660745647618,3.7955607369481026,0.5165038637588721,0.9998309828947677
2459,Chinese,C1,Gemini 2.5,FairnessAware,3.6371760856647417,2.730078110694008,3.353980754968625,3.536446845051494,3.664688913584313,3.682363935409376,3.6191524136085707,3.600180660523152,0.6828377638442599,0.6926385060932257
2460,Chinese,B1,GPT-4o,Baseline,4.012414784826357,3.5806209421298996,4.172799410868028,4.090722444083134,3.99375037695174,4.126633837259241,4.093487405984597,3.9337100429947127,0.6588002325258887,0.5398266237936064
2460,Chinese,B1,GPT-4o,FairnessAware,4.120067439941269,4.070949355397386,4.219667947351842,4.07975846034465,4.194754760588639,4.230880066042618,4.308230922355677,3.94068731600301,0.6730193308112955,0.46487085167186193
2460,Chinese,B1,Claude 4,Baseline,3.6446361423745914,2.6329179723156106,3.68150226361984,3.5242179696336535,3.683132524321363,3.6500230977351187,3.6173046324566593,3.7130385932002694,0.3720623035341591,0.5991793278270698
2460,Chinese,B1,Claude 4,FairnessAware,3.903755987707263,3.2675724825251278,3.875339301179533,4.042100890769508,3.9179681535236575,4.212271819084777,3.992039742925081,4.037679181589697,0.6701626212820445,0.6481969081434544
2460,Chinese,B1,Gemini 2.5,Baseline,3.34044575084323,2.644893959330143,3.2276127073246332,3.387404868702227,3.455308875606854,3.526012660339475,3.5066788365249417,3.3227473448075053,0.6044526871177252,0.7349552151554688
2460,Chinese,B1,Gemini 2.5,FairnessAware,3.5503487953040986,2.9539041672309554,3.460986951691874,3.5849948337340756,3.508634948122374,3.5882712970139963,3.740959146975297,3.7069670766219125,0.5459311966751902,0.6605676876153754
2461,Persian,C1,GPT-4o,Baseline,4.812996407914089,4.609641677621274,4.834961846740838,4.647866909342616,4.887054653119856,4.714961233154881,4.742273117094636,4.8471141705479885,0.33110267529144194,0.9169089580980609
2461,Persian,C1,GPT-4o,FairnessAware,4.402074474228561,3.7706176864767063,4.587289395525152,4.299248928886902,4.143517799854056,4.473199781934701,4.568740933577757,4.425447899176086,0.15930570780870196,0.91423698616084
2461,Persian,C1,Claude 4,Baseline,4.158384232020296,3.831916565174508,4.143385996333853,4.21858067723279,4.413299942431314,4.065205464899771,4.11951331940866,4.165443503907289,0.39295422275178166,0.7712220127235054
2461,Persian,C1,Claude 4,FairnessAware,4.830941700027989,4.064553888342174,4.903889413229221,5.0,5.0,4.8753424162593655,4.8944869391401635,4.686135019619095,0.5266142155122187,0.7727838699424022
2461,Persian,C1,Gemini 2.5,Baseline,3.7257790386233114,3.1867096587712007,3.5946843859419637,3.7831930294176885,3.954682992440159,3.83367426531093,3.7888762663528235,3.6679399788529397,0.3605728612813558,0.7796517840173226
2461,Persian,C1,Gemini 2.5,FairnessAware,4.082958608218641,3.5207646082122093,3.9054569471146485,3.929822643667343,4.198858092048354,4.218448245721909,4.0499774409780285,4.0952877601987305,0.380292467447501,1.0
2462,Persian,B2,GPT-4o,Baseline,4.274619588141589,4.001063574260414,4.445489741898217,4.563102579298514,4.361359289803751,4.195350021249765,4.356853331070939,4.281849456414952,0.48104616054984145,0.7087356032893533
2462,Persian,B2,GPT-4o,FairnessAware,4.2917509171627675,3.7967454043337048,4.374062181900127,4.235463279435371,4.358723568765042,4.4043965305496116,4.169231298670622,4.445568909769253,0.4335521391731232,0.8504683119324683
2462,Persian,B2,Claude 4,Baseline,4.417568072861668,4.525153671149082,4.576017296341059,4.374573521389391,4.298342172029144,4.491052777716986,4.271830155632723,4.262031729442791,0.3147078708005468,0.9808076793345416
2462,Persian,B2,Claude 4,FairnessAware,4.460560421362581,4.374964062007515,4.394578580281312,4.471143562462995,4.4525178529956415,4.345786446544405,4.569969177928793,4.544851544122611,0.3391878772074364,0.5554637745323263
2462,Persian,B2,Gemini 2.5,Baseline,4.080084864441319,3.5933297833552187,3.837819545417051,4.1731624342593685,4.015565526111726,3.99003237956363,4.062253360861687,4.063866481054916,0.5244353615088899,0.6955540025601626
